Age,Study_Hours,Attendance,Internal_Marks,Result
20,1.2828626711806081,85.68126584617151,12.067268846744309,Fail
21,6.727693701374023,63.365598599801956,31.25418526272592,Fail
24,3.82920382968694,66.46514856378455,31.62540486440426,Fail
21,5.577136220482325,95.94216754108317,35.497196059928264,Pass
18,9.168098265334837,84.2571623863836,39.04365334890646,Pass
20,3.2436300623398746,60.36788206466519,49.03408317850138,Pass
22,4.693446307320667,64.05886171464128,30.65201393204781,Fail
20,7.799960246887438,86.54007076432222,22.918258917649837,Fail
24,3.059183489424602,60.20246335384875,41.80744779074814,Fail
22,1.6928191884591368,66.43232205669995,20.83329005048297,Fail
18,3.6077630762239123,81.94935157466344,27.558856828225444,Fail
24,2.4509915852860398,87.67580790770774,13.138255253690637,Fail
19,9.367278871083158,86.07845038010402,11.014029736618301,Fail
21,8.273083416079754,68.9707723784224,48.505936587117006,Pass
18,6.700633808593811,88.48716885390144,43.439204820488236,Pass
21,8.84314531168946,69.489963499872,37.83896824374792,Fail
23,8.23304869209203,73.01598792637071,26.358117776570793,Fail
19,2.6791305299743224,89.85965620472096,16.93177280283383,Fail
19,9.0330309864098,85.98531596188859,16.257481706843443,Fail
18,5.854080177240856,93.96893641976712,20.009715926583812,Fail
19,8.266961396476564,86.30451569201374,31.969066588244818,Fail
22,9.06482169931144,82.73234413341886,38.583836908002496,Pass
19,3.8620312747467747,63.7469907131237,36.40789506870925,Fail
21,1.9904673207490908,74.70863212237734,21.197355877837715,Fail
21,3.051416462877475,70.60809470726902,48.19461122652776,Pass
24,4.843970097636307,69.75958573516334,39.51587666783074,Fail
21,8.362132893302437,98.92042219009782,32.17416210045603,Pass
24,8.74657524930709,75.72390898667041,34.46882984937409,Fail
21,1.0625691747807164,95.68186220708454,26.784002497111597,Fail
22,5.596725723198092,85.24554503989052,19.909239580046297,Fail
24,4.7566990283390105,91.79245214166593,24.238907146050465,Fail
20,2.9989702942365724,80.10548372420769,40.31384441857476,Fail
23,2.0787883060031453,83.07615538505436,10.575739545190235,Fail
18,4.038536542632651,79.70070775275455,14.64290562027665,Fail
21,9.486187335212673,67.80971951192178,11.84010568087011,Fail
19,3.908826388186797,88.89808461046022,11.629152092758805,Fail
21,5.669115595690295,71.23089449763424,44.21842336044029,Pass
19,7.3271706300566,60.97263865725815,38.146314375200944,Fail
23,4.272666421413646,85.81889183628671,28.96695316349301,Fail
23,9.746038744488645,67.08442717628196,13.91336642604006,Fail
23,9.662025654479,97.61834337411656,29.664635004673293,Pass
19,3.2660406624282774,98.1571430801035,28.938870831222626,Fail
21,5.475236553031469,96.59457560881793,16.928074796400608,Fail
23,3.707904788350927,74.80634801021777,27.35406596951892,Fail
22,3.5635644493972087,60.6182646611547,25.94018937589494,Fail
24,1.3319825261907952,97.13274250350901,34.63400392208866,Fail
19,6.486079005819072,77.12736593269257,35.40374603470575,Fail
19,5.524111209059753,98.66619276174679,11.81216039088178,Fail
21,1.463308761249904,98.54479908357011,24.98450458505885,Fail
19,3.507818178129503,94.12037821869441,35.03439662856945,Fail
19,9.174392973699883,71.77795568278343,30.125450343203507,Fail
23,3.1560570160027517,75.403909144077,44.25959364753289,Pass
21,2.304053848821008,94.04546686067428,36.347745264757805,Fail
23,5.405074842498067,72.6768802062511,16.517377083257188,Fail
24,9.870854086995406,66.7797098674437,12.822749896017193,Fail
24,3.178497443603504,82.27205049833401,35.69677112825262,Fail
